,category,proportion,RECORDING_SESSION_LABEL,IA_DWELL_TIME,IA_REGRESSION_PATH_DURATION,IA_AVERAGE_FIX_PUPIL_SIZE,IA_REGRESSION_IN_COUNT,IA_REGRESSION_OUT_FULL_COUNT,word,story,anger,disgust,fear,joy,neutral,sadness,surprise,negative,neutral,positive,word_length,concreteness,valence_avg,valence_max,valence_min,arousal_avg,arousal_max,arousal_min,Unnamed: 0,0,IA_DWELL_TIME_SMOOTHED,IA_REGRESSION_PATH_DURATION_SMOOTHED,IA_AVERAGE_FIX_PUPIL_SIZE_SMOOTHED,IA_REGRESSION_IN_COUNT_SMOOTHED,IA_REGRESSION_OUT_FULL_COUNT_SMOOTHED,engagement_score
158.0,0,0.0,23,3738.0,3834.0,134.84615384615384,0.0,1.0,19,SM,0.11064212769269943,0.32643893361091614,0.29836854338645935,0.004750421736389399,0.1538309007883072,0.015980277210474014,0.08998885005712509,0.076382540166378,0.8651373982429504,0.0584801360964775,4.473684210526316,2.725,0.6413333333333333,0.74,0.552,0.3781111111111111,0.689,0.24,158,"""Look, Hanov is driving to the bridge,"" said Marya Vassilyevna, seeing the four horses far away to the right.",3738.0,3834.0,134.84615384615384,4.75,1.0,3.0
159.0,0,0.0,23,422.0,422.0,94.0,0.0,0.0,5,SM,0.010044255293905735,0.02737375907599926,0.003785357577726245,0.00514356791973114,0.9299319386482239,0.003598820185288787,0.020122356712818146,0.049616452306509,0.8441061973571777,0.1062774062156677,2.4,2.9859999999999998,0.728,0.786,0.67,0.32399999999999995,0.408,0.24,159,"""It is he, I think.""",422.0,422.0,94.0,1.25,1.328125,3.0
160.0,0,0.0,23,238.0,238.0,88.0,0.0,0.0,2,SM,0.01045886892825365,0.017089150846004486,0.006917282473295927,0.005295516923069954,0.9420369267463684,0.007690389174968004,0.010511862114071846,0.1071653589606285,0.7042363882064819,0.1885981410741806,2.0,2.33,0.67,0.67,0.67,0.24,0.24,0.24,160,"""It is.",238.0,238.0,88.0,0.4126984126984127,0.44444444444444436,3.0
161.0,0,0.0,23,1068.0,948.0,130.5,3.0,0.0,6,SM,0.006879823748022318,0.02233307994902134,0.003668457269668579,0.0031012871768325567,0.8029851913452148,0.03284260630607605,0.12818951904773712,0.2788962125778198,0.6846415996551514,0.0364621989428997,3.375,2.6714285714285713,0.766,0.854,0.67,0.4576666666666667,0.555,0.27,161,So he didn’t find Bakvist at home.,1068.0,948.0,130.5,3.0,1.21875,3.0
162.0,0,0.0,23,2422.0,4172.0,138.48399999999998,4.0,5.0,6,SM,0.09571345150470734,0.8704904317855835,0.003947316203266382,0.0007128706783987582,0.014624263159930706,0.007263971958309412,0.007247655652463436,0.9720557928085328,0.0244264639914035,0.0035177341196686,3.4285714285714284,3.237142857142857,0.5720000000000001,0.745,0.343,0.3445,0.472,0.24,162,What a pig-headed fellow he is.,2422.0,4172.0,138.48399999999998,4.0,5.0,3.0
163.0,0,0.0,23,932.0,1144.0,154.25,1.0,1.0,5,SM,0.36420315504074097,0.18068863451480865,0.16834549605846405,0.009815244935452938,0.041586894541978836,0.1652795374393463,0.07008104771375656,0.02135456725955,0.3030453026294708,0.6756001114845276,3.8,2.415,0.698,0.757,0.618,0.315,0.389,0.229,163,Lord have mercy upon us!,932.0,1144.0,154.25,1.0,1.0,3.0
164.0,0,0.0,23,944.0,944.0,150.0,1.0,0.0,7,SM,0.05152985081076622,0.03589874133467674,0.005884166806936264,0.00438252929598093,0.42920222878456116,0.007336279843002558,0.46576613187789917,0.2083813399076461,0.7546342611312866,0.0369843728840351,3.625,2.5142857142857147,0.625,0.625,0.625,0.689,0.689,0.689,164,"He’s driven over there, and what for?",944.0,944.0,150.0,1.0,1.4848484848484849,3.0
165.0,0,0.0,23,1010.0,1176.0,142.0,0.0,1.0,7,SM,0.006535822991281748,0.005780666135251522,0.004326402675360441,0.005991462618112564,0.9105433225631714,0.004604869056493044,0.06221741437911987,0.0442278869450092,0.8536984920501709,0.1020736843347549,3.75,2.825714285714286,0.571,0.763,0.48,0.3355,0.45,0.2,165,"It’s fully two miles nearer this way.""",1010.0,1176.0,142.0,1.7500000000000002,1.0,3.0
166.0,1,0.9583333333333334,23,1202.0,1056.0,142.125,1.0,1.0,4,SM,0.0353982038795948,0.10931747406721115,0.5598046183586121,0.01718788966536522,0.21570198237895966,0.025531897321343422,0.03705790266394615,0.0678152590990066,0.8005293607711792,0.1316553652286529,4.75,3.2375,0.7035,0.719,0.688,0.5085,0.625,0.392,166,They reached the river.,1202.0,1056.0,142.125,1.0,1.0,3.0
167.0,1,1.0,23,3478.0,4398.0,134.317,7.0,4.0,12,SM,0.015885543078184128,0.05262758582830429,0.0530242957174778,0.04062851518392563,0.790500283241272,0.021291060373187065,0.02604268491268158,0.0191213823854923,0.7460302710533142,0.2348482310771942,4.166666666666667,2.801666666666667,0.5941428571428571,0.885,0.385,0.36657142857142855,0.656,0.16,167,In the summer it was a little stream easily crossed by wading.,3478.0,4398.0,134.317,7.0,4.0,3.0
168.0,1,1.0,23,13672.0,16192.0,123.57575757575758,7.0,9.0,45,SM,0.04639521613717079,0.359000563621521,0.14562344551086426,0.005251983180642128,0.33034878969192505,0.046785417944192886,0.06659453362226486,0.1385744959115982,0.7599948644638062,0.1014306247234344,3.888888888888889,2.9095454545454547,0.5918181818181818,0.908,0.208,0.37004545454545457,0.788,0.123,168,"It usually dried up in August, but now, after the spring floods, it was a river forty feet in breadth, rapid, muddy, and cold; on the bank and right up to the water there were fresh tracks of wheels, so it had been crossed here.",13672.0,16192.0,123.57575757575758,7.0,9.0,3.0
169.0,0,0.0,23,0.0,0.0,,0.0,0.0,2,SM,0.7570830583572388,0.019380172714591026,0.15161965787410736,0.007926160469651222,0.04674205556511879,0.0081888847053051,0.009059939533472061,0.0461349934339523,0.5927977561950684,0.3610671758651733,2.0,3.2,0.51,0.51,0.51,0.441,0.441,0.441,169,"""Go on!""",461.5407407407407,616.3851851851852,20.425699214365878,0.3851851851851852,0.3851851851851852,3.0
170.0,0,0.0,23,4610.0,9608.0,131.25,2.0,3.0,20,SM,0.48346513509750366,0.003893056185916066,0.5012674927711487,0.0018392301863059402,0.0035171315539628267,0.0030835166107863188,0.00293451058678329,0.4134926795959472,0.5564157962799072,0.0300914831459522,4.8,2.7288888888888887,0.41911111111111116,0.729,0.12,0.531,0.97,0.133,170,"shouted Semyon angrily and anxiously, tugging violently at the reins and jerking his elbows as a bird does its wings.",4610.0,9608.0,131.25,2.0,3.0,3.0
171.0,0,0.0,23,0.0,0.0,,0.0,0.0,2,SM,0.7570830583572388,0.019380172714591026,0.15161965787410736,0.007926160469651222,0.04674205556511879,0.0081888847053051,0.009059939533472061,0.0461349934339523,0.5927977561950684,0.3610671758651733,2.0,3.2,0.51,0.51,0.51,0.441,0.441,0.441,171,"""Go on!""",471.3125,636.78125,21.718510890151514,0.40625,0.40625,3.0
172.0,1,0.9941176470588236,23,6036.0,7916.0,135.72,8.0,7.0,34,SM,0.015676725655794144,0.1117437407374382,0.022579796612262726,0.3196607530117035,0.4904021918773651,0.03359309211373329,0.006343764252960682,0.0258376952260732,0.796820342540741,0.1773420721292495,3.911764705882353,2.6571875,0.5994545454545455,0.823,0.28,0.43454545454545457,0.778,0.123,172,"The horse went on into the water up to his belly and stopped, but at once went on again with an effort, and Marya Vassilyevna was aware of a keen chilliness in her feet.",6036.0,7916.0,135.72,8.0,7.0,3.0
173.0,0,0.0,23,202.0,316.0,144.0,0.0,1.0,2,SM,0.7570830583572388,0.019380172714591026,0.15161965787410736,0.007926160469651222,0.04674205556511879,0.0081888847053051,0.009059939533472061,0.0461349934339523,0.5927977561950684,0.3610671758651733,2.0,3.2,0.51,0.51,0.51,0.441,0.441,0.441,173,"""Go on!""",202.0,316.0,144.0,0.31496062992125984,1.0,3.0
174.0,0,0.0,23,580.0,884.0,153.0,1.0,1.0,5,SM,0.1589977741241455,0.1539725363254547,0.017077606171369553,0.02354162372648716,0.6036757826805115,0.019422056153416634,0.023312615230679512,0.0427788123488426,0.7184494733810425,0.2387716323137283,4.4,3.088,0.4845,0.74,0.229,0.7595000000000001,0.925,0.594,174,"she, too, shouted, getting up.",580.0,884.0,153.0,1.0,1.0,3.0
175.0,0,0.0,23,384.0,384.0,148.0,0.0,0.0,2,SM,0.7570830583572388,0.019380172714591026,0.15161965787410736,0.007926160469651222,0.04674205556511879,0.0081888847053051,0.009059939533472061,0.0461350455880165,0.5927979946136475,0.3610669374465942,2.0,3.2,0.51,0.51,0.51,0.441,0.441,0.441,175,"""Go on!""",384.0,384.0,148.0,0.3440860215053763,0.32258064516129026,3.0
176.0,0,0.0,23,1038.0,27818.0,141.2,0.0,1.0,6,SM,0.17063844203948975,0.2780948877334595,0.12955684959888458,0.007673685904592276,0.3516996502876282,0.024071156978607178,0.03826528415083885,0.2420981228351593,0.6951560378074646,0.0627457797527313,3.1666666666666665,2.9166666666666665,0.651,0.74,0.562,0.4605,0.594,0.327,176,They got out on the bank.,1038.0,27818.0,141.2,1.2,1.0,3.0
177.0,0,0.0,23,3074.0,3580.0,163.07142857142858,2.0,2.0,9,SM,0.04919622093439102,0.1205538958311081,0.0065900906920433044,0.38846486806869507,0.4008426070213318,0.015537516213953495,0.018814796581864357,0.2384550273418426,0.4145236909389496,0.3470213115215301,3.4444444444444446,2.55,0.6395000000000001,0.93,0.143,0.4116666666666666,0.843,0.229,177,"""Nice mess it is, Lord have mercy upon us!""",3074.0,3580.0,163.07142857142858,2.0,2.0,3.0
178.0,0,0.0,23,638.0,638.0,155.0,0.0,0.0,6,SM,0.04084180295467377,0.031464528292417526,0.004524347838014364,0.0065523539669811726,0.8708675503730774,0.011554808355867863,0.034194618463516235,0.0628289580345153,0.8793608546257019,0.0578101761639118,6.5,2.9349999999999996,0.5455,0.57,0.521,0.5155000000000001,0.549,0.482,178,"muttered Semyon, setting straight the harness.",638.0,638.0,155.0,1.411764705882353,1.411764705882353,3.0
179.0,1,0.0217391304347826,23,1606.0,1240.0,127.0,3.0,0.0,7,SM,0.02679264172911644,0.19301892817020416,0.1222001314163208,0.004143933765590191,0.6083073019981384,0.03395537659525871,0.011581763625144958,0.2743636965751648,0.4508669376373291,0.2747693657875061,4.125,2.2516666666666665,0.5315,0.98,0.083,0.5335,0.596,0.471,179,"""It’s a perfect plague with this Zemstvo....""",1606.0,1240.0,127.0,3.0,1.6203703703703702,3.0
180.0,1,0.9163636363636364,23,12433.0,76857.0,127.73684210526316,11.0,15.0,52,SM,0.012972964905202389,0.009422223083674908,0.6606943607330322,0.0027002873830497265,0.00827034842222929,0.30142346024513245,0.004516311455518007,0.874773383140564,0.1139353737235069,0.0112912850454449,4.018867924528302,2.7708333333333335,0.5500833333333334,0.896,0.115,0.3353333333333333,0.794,0.123,180,"Her shoes and goloshes were full of water, the lower part of her dress and of her coat and one sleeve were wet and dripping: the sugar and flour had got wet, and that was worst of all, and Marya Vassilyevna could only clasp her hands in despair and say: ""Oh, Semyon, Semyon!",12433.0,76857.0,127.73684210526316,11.0,15.0,3.0
181.0,4,0.9393939393939394,23,1004.0,1004.0,127.25,2.0,0.0,5,SM,0.021789269521832466,0.01605820469558239,0.01272739376872778,0.3231378495693207,0.15407079458236694,0.019703563302755356,0.4525128901004791,0.9463700652122498,0.0470487028360366,0.0065813604742288,4.6,2.166,0.455,0.67,0.24,0.391,0.542,0.24,181,"How tiresome you are really!...""",1004.0,1004.0,127.25,2.0,1.090909090909091,3.0
182.0,1,0.9782608695652174,23,2244.0,3014.0,148.125,5.0,4.0,8,SM,0.03505637124180794,0.05643463507294655,0.7406248450279236,0.007530642207711935,0.10305488109588623,0.018289674073457718,0.03900894895195961,0.1773094683885574,0.7838971018791199,0.0387933403253555,4.625,2.8449999999999998,0.4746,0.67,0.208,0.40280000000000005,0.615,0.24,182,The barrier was down at the railway crossing.,2244.0,3014.0,148.125,5.0,4.0,3.0
183.0,0,0.0,23,1672.0,2426.0,144.14285714285714,3.0,2.0,8,SM,0.014551576226949692,0.06036480516195297,0.8471402525901794,0.005010382737964392,0.013825353235006332,0.0064236195757985115,0.05268409475684166,0.0654508844017982,0.8667585849761963,0.0677903965115547,3.75,2.62125,0.63825,0.688,0.529,0.39525,0.705,0.24,183,A train was coming out of the station.,1672.0,2426.0,144.14285714285714,3.0,2.0,3.0
184.0,1,0.0097087378640776,23,2978.0,3406.0,130.0909090909091,2.0,1.0,17,SM,0.017199479043483734,0.029948582872748375,0.8695513606071472,0.0032067489810287952,0.046367622911930084,0.029464172199368477,0.0042620389722287655,0.5195817947387695,0.4573948085308075,0.0230234079062938,4.9411764705882355,2.719333333333333,0.433,0.6,0.224,0.39914285714285713,0.765,0.167,184,"Marya Vassilyevna stood at the crossing waiting till it should pass, and shivering all over with cold.",2978.0,3406.0,130.0909090909091,2.0,1.0,3.0
185.0,1,0.9924242424242424,23,9852.0,17326.0,124.37363636363636,8.0,11.0,47,SM,0.001963445683941245,0.0025529616978019476,0.9867968559265137,0.0010484824888408184,0.002255800412967801,0.0024269551504403353,0.002955629723146558,0.1432287842035293,0.7203584313392639,0.1364127099514007,4.333333333333333,2.7215217391304347,0.5879000000000001,0.877,0.177,0.40075000000000005,0.878,0.185,185,"Vyazovye was in sight now, and the school with the green roof, and the church with its crosses flashing in the evening sun: and the station windows flashed too, and a pink smoke rose from the engine... and it seemed to her that everything was trembling with cold.",9852.0,17326.0,124.37363636363636,8.0,11.0,3.0
186.0,1,0.9924242424242424,23,4594.0,5334.0,124.13333333333334,3.0,3.0,25,SM,0.010530905798077583,0.5598646998405457,0.035310883074998856,0.032959986478090286,0.2177402377128601,0.1049119085073471,0.038681354373693466,0.0290858149528503,0.345712810754776,0.625201404094696,4.16,2.8516666666666666,0.63625,0.781,0.146,0.4023333333333334,0.76,0.198,186,Here was the train; the windows reflected the gleaming light like the crosses on the church: it made her eyes ache to look at them.,4594.0,5334.0,124.13333333333334,3.0,3.0,3.0
187.0,4,0.0076923076923076,23,6044.0,11088.0,117.50076923076924,7.0,7.0,21,SM,0.01425833161920309,0.8581094145774841,0.09964289516210556,0.004201856441795826,0.013535025529563427,0.002675951225683093,0.007576574105769396,0.0363397262990474,0.8891510367393494,0.0745091587305069,4.818181818181818,3.0415,0.6088181818181818,0.854,0.385,0.34345454545454546,0.538,0.16,187,"On the little platform between two first-class carriages a lady was standing, and Marya Vassilyevna glanced at her as she passed.",6044.0,11088.0,117.50076923076924,7.0,7.0,3.0
188.0,4,1.0,23,404.0,404.0,117.0,0.0,0.0,2,SM,0.2346901297569275,0.13320493698120117,0.015369546599686146,0.00988388154655695,0.01392379216849804,0.047818753868341446,0.5451089143753052,0.2788680791854858,0.6193798184394836,0.1017521619796752,4.5,3.8,0.931,0.931,0.931,0.408,0.408,0.408,188,Her mother!,404.0,404.0,117.0,0.3574468085106383,0.3574468085106383,3.0
189.0,4,1.0,23,356.0,356.0,115.0,0.0,0.0,3,SM,0.022990893572568893,0.04313069209456444,0.0033791533205658197,0.0042737750336527824,0.014987904578447342,0.008148242719471455,0.9030893445014954,0.0568876750767231,0.3628866076469421,0.5802257061004639,5.333333333333333,1.843333333333333,0.743,0.743,0.743,0.216,0.216,0.216,189,What a resemblance!,356.0,356.0,115.0,0.5338983050847458,0.5466101694915254,3.0
190.0,4,1.0,23,3338.0,8708.0,124.39363636363636,4.0,2.0,17,SM,0.011108104139566422,0.06011774390935898,0.0010832413099706173,0.010112186893820763,0.8656666874885559,0.007888530381023884,0.04402339085936546,0.0418853536248207,0.6706363558769226,0.2874782681465149,3.823529411764706,2.5729411764705885,0.68125,0.931,0.53,0.403,0.745,0.186,190,"Her mother had had just such luxuriant hair, just such a brow and bend of the head.",3338.0,8708.0,124.39363636363636,4.0,2.0,3.0
191.0,4,1.0,23,14026.0,22722.0,117.28463414634146,10.0,11.0,70,SM,0.0073814308270812035,0.42240098118782043,0.07299945503473282,0.1016232892870903,0.23242296278476715,0.007123150397092104,0.15604880452156067,0.0033483633305877,0.1217492073774337,0.8749024271965027,4.410958904109589,2.8850704225352115,0.6864848484848485,0.938,0.385,0.38903030303030306,0.837,0.16,191,"And with amazing distinctness, for the first time in those thirteen years, there rose before her mind a vivid picture of her mother, her father, her brother, their flat in Moscow, the aquarium with little fish, everything to the tiniest detail; she heard the sound of the piano, her father’s voice; she felt as she had been then, young, good-looking, well-dressed, in a bright warm room among her own people.",14026.0,22722.0,117.28463414634146,10.0,11.0,3.0
192.0,4,0.92,23,6068.0,9824.0,111.35105263157895,5.0,5.0,25,SM,0.0012887074844911695,0.0016773719107732177,0.0004994243499822915,0.9869257211685181,0.003909213934093714,0.0033243540674448013,0.0023751959670335054,0.0011464460985735,0.0260569620877504,0.972796618938446,4.72,2.6356521739130434,0.6993636363636364,0.98,0.517,0.4552727272727273,0.824,0.206,192,"A feeling of joy and happiness suddenly came over her, she pressed her hands to her temples in an ecstacy, and called softly, beseechingly: ""Mother!""",6068.0,9824.0,111.35105263157895,5.0,5.0,3.0
193.0,4,1.0,23,3290.0,8088.0,134.53125,3.0,3.0,9,SM,0.03190348669886589,0.0574222058057785,0.15719285607337952,0.0030936466064304113,0.043351005762815475,0.0752527266740799,0.6317840814590454,0.7073606848716736,0.2735792994499206,0.0190600156784057,3.6666666666666665,2.542222222222222,0.56125,0.765,0.133,0.52625,0.627,0.361,193,"And she began crying, she did not know why.",3290.0,8088.0,134.53125,3.0,3.0,3.0
194.0,4,1.0,23,10016.0,15066.0,125.86486486486487,16.0,12.0,63,SM,0.004336299374699593,0.0069837369956076145,0.000502267328556627,0.9654917120933533,0.014661453664302826,0.0021464957389980555,0.005878042429685593,0.0027116918936371,0.073284812271595,0.924003541469574,3.873015873015873,2.591774193548387,0.7362608695652174,0.969,0.439,0.4216086956521739,0.798,0.118,194,"Just at that instant Hanov drove up with his team of four horses, and seeing him she imagined happiness such as she had never had, and smiled and nodded to him as an equal and a friend, and it seemed to her that her happiness, her triumph, was glowing in the sky and on all sides, in the windows and on the trees.",10016.0,15066.0,125.86486486486487,16.0,12.0,3.0
195.0,4,0.8545454545454545,23,5487.0,74135.0,132.9036842105263,5.0,9.0,27,SM,0.025106502696871758,0.015177743509411812,0.22760099172592163,0.007474323734641075,0.05775311961770058,0.027631789445877075,0.6392555832862854,0.3419045209884643,0.5079880356788635,0.1501074731349945,4.464285714285714,2.5262962962962963,0.6183571428571428,0.931,0.031,0.4098571428571428,0.765,0.157,195,"Her father and mother had never died, she had never been a schoolmistress, it was a long, tedious, strange dream, and now she had awakened....""Vassilyevna, get in!""",5487.0,74135.0,132.9036842105263,5.0,9.0,3.0
196.0,5,1.0,23,464.0,5056.0,141.5,2.0,2.0,5,SM,0.08831997960805893,0.06701724231243134,0.151401087641716,0.006643565837293863,0.10854960232973099,0.04060719907283783,0.5374614000320435,0.3421160876750946,0.5917397141456604,0.0661441385746002,3.6666666666666665,2.3633333333333333,0.236,0.236,0.236,0.48,0.48,0.48,196,And at once it all vanished.,464.0,5056.0,141.5,2.0,2.0,3.0
197.0,5,1.0,23,356.0,356.0,161.5,0.0,0.0,5,SM,0.06534143537282944,0.07728885114192963,0.6020734310150146,0.011343440040946007,0.16441820561885834,0.016742892563343048,0.06279172003269196,0.1282563209533691,0.8148115277290344,0.0569321103394031,5.0,2.918,0.57875,0.885,0.333,0.3975,0.685,0.185,197,The barrier was slowly raised.,356.0,356.0,161.5,1.114457831325301,1.1445783132530118,3.0
198.0,5,1.0,23,2034.0,3782.0,173.47571428571428,3.0,2.0,10,SM,0.0128264669328928,0.052959952503442764,0.7398596405982971,0.002484620548784733,0.03150435909628868,0.15507139265537262,0.0052934736013412476,0.443593829870224,0.5335047245025635,0.0229014419019222,4.909090909090909,2.816666666666667,0.40519999999999995,0.74,0.108,0.5322,0.765,0.344,198,"Marya Vassilyevna, shivering and numb with cold, got into the cart.",2034.0,3782.0,173.47571428571428,3.0,2.0,3.0
199.0,5,1.0,23,3238.0,8252.0,150.05555555555554,3.0,4.0,12,SM,0.049961499869823456,0.06544623523950577,0.6394900679588318,0.012450752779841423,0.18260596692562103,0.009123366326093674,0.040922220796346664,0.0488908439874649,0.8929286003112793,0.0581803694367408,5.0,3.263333333333333,0.5865714285714285,0.667,0.448,0.4218571428571429,0.615,0.18,199,The carriage with the four horses crossed the railway line; Semyon followed it.,3238.0,8252.0,150.05555555555554,3.0,4.0,3.0
200.0,5,0.96875,23,1268.0,1268.0,125.6,0.0,0.0,6,SM,0.027341516688466072,0.8015680313110352,0.008231300860643387,0.002381834201514721,0.13800247013568878,0.005673970561474562,0.016800856217741966,0.1348951309919357,0.8109495043754578,0.0541552528738975,4.166666666666667,3.223333333333333,0.72,0.828,0.612,0.3885,0.537,0.24,200,The signalman took off his cap.,1268.0,1268.0,125.6,1.0833333333333333,1.5,3.0
201.0,5,1.0,23,298.0,396.0,122.0,0.0,1.0,4,SM,0.011342641897499561,0.006573920138180256,0.004795969929546118,0.08176904916763306,0.6971723437309265,0.005615496542304754,0.19273051619529724,0.0721245929598808,0.7700675129890442,0.1578078866004943,4.25,2.1666666666666665,0.67,0.67,0.67,0.24,0.24,0.24,201,"""And here is Vyazovye.",298.0,396.0,122.0,0.7111111111111111,1.0,3.0
202.0,5,1.0,23,474.0,474.0,132.0,0.0,0.0,3,SM,0.007695877458900213,0.006187574937939644,0.003988905344158411,0.011279221624135971,0.951099693775177,0.002805132418870926,0.01694360189139843,0.1619881242513656,0.7277104258537292,0.1103014573454856,3.0,2.686666666666667,0.67,0.67,0.67,0.24,0.24,0.24,202,"Here we are.""",474.0,474.0,132.0,0.44999999999999996,0.525,3.0
